token;freq
sidæd;12
bɪtɪs;4
pejni;3
t͡ʃəmɑɹtn;2
ajloj;2
mɹ̩θɪɹ;22
tɑnt͡ʃi;3
sɛɡowviə;19
mlæni;1
ɡowfɹajdi;1
kwiownz;6
slɔts;1
bælɛɹə;1
səvəl;31
dowɡəmi;2
nɑsɪn;4
owmɪts;17
dowvɪl;2
ɪmɪst;2
ɛjiə;3
bɑtəl;9
lɑdɔɹ;3
ælɛɹow;1
vejnt;1
nuɛv;1
hʊskə;13
dɪspinə;1
plownə;24
bɹɑɹb;6
əɡɹzə;5
tawst;1
vɔltiɹ̩;2
tæmɹ̩ajt;1
fajtɛɹow;1
tɹuni;1
t͡ʃænti;3
tiɡu;1
ajɹ̩b;3
zɛɹə;2
t͡ʃɹ̩vɛɹə;2
ælɑn;1
nowvəl;3
kædiəl;1
mɑtɹɪl;3
ɡæɹz;3
mɑnzn;5
pɪɹnz;1
plɑɹ̩z;13
tɔlɹ̩z;4
mkwənən;1
ɹɛnt͡ʃ;16
lɑzu;1
mjʊɹəl;12
tusəl;1
ɑlɪfənts;1
mɪdɹɪb;4
hɹ̩dəs;1
kɔɹɪs;2
skwɑmɪd͡ʒɛɹə;1
bɹɪθiz;1
kɹajnəm;2
bɹʌnzvi;1
d͡ʒowsəfi;5
dojd;2
ajbizə;8
mænɹkə;1
niowpə;1
ʌŋkəl;1
kwəsejt;5
ɹækn;4
hjulə;17
ɡɑɹdəmɑɹ;1
ɛlt͡ʃ;4
owɡɹɑfə;5
ejpɹiz;8
siuf;1
ɹəbli;4
kɪdɛb;1
ɹnisɛt;2
mejhəl;3
kjubɹə;4
tjən;1
mjutɪtd͡ʒ;1
wɑhi;104
sæmtɛk;1
mɛɹajnit;1
pejdɪnejaj;1
najttɪs;2
nib;1
lædəs;2
æfɹɑpdajt;1
lænɪkows;1
dɪpaj;1
mətɪɪs;2
kowsɑ;3
kɹiziə;4
ælɑɡnow;2
liownəl;7
mɑɹzɑnow;4
jɛʃæk;3
jækəb;3
tiɹow;3
kɑɹək;11
bɹajbd;8
vajtɛlɛski;1
ejŋɡɪvajn;2
əbɹutsi;1
jutɹiʌsk;2
bɔdi;9
ɛɹɑl;3
ɹiɹz;2
bɑsiliow;4
vuki;3
ɪvɑni;2
skwəl;2
ɹowsɑnow;2
powblət;1
t͡ʃɑnəz;3
awsə;5
ɛtɛow;7
pɛləz;6
tɑfət;1
hɑdəsti;1
kælɑvə;1
ɪvɑɡow;3
pɛdəstəlz;5
dɹɑkəlz;1
liowdɹ̩;8
ɛlaj;2
ejd͡ʒiɑs;1
ɹajməp;1
ɹæbət;2
ædɛlfən;2
fʌnz;6
fɑns;5
dawdɛt;2
pælʌdi;1
hawtvɪl;2
fædɹik;1
blədɹ̩ən;1
kɑɹpɪs;1
kəpown;195
kɔldɹ̩ɑn;7
lɪzɑɹə;1
tɛɹɔŋ;1
pælawɑn;1
lowsow;2
ɑɹ̩əsɪl;1
ʌɪz;8
pæθi;3
mɛɹɪd͡ʒ;1
fælvi;2
sit͡ʃejnd͡ʒ;1
kəpɹis;3
ɪzu;9
ɔɹən;10
ɪmɪsts;1
bɹ̩ɡənzi;1
ɡɑɹnɛɹi;4
stɹɑdi;5
nwənowku;1
tɛnɔɹ;2
mowniz;2
fɹætɹ̩z;3
mownəm;1
æətsən;1
hɑmin;2
tvn;1
kæʃkæʃi;2
tɹɪziow;3
tɛnɹ̩z;3
fɛsɪt;2
bɹ̩kɪts;1
tɛɹisow;1
fɪɡliɪs;1
bowspəkɹ;1
kuŋkhɛɹə;1
luði;10
luðiɹz;11
pojtu;13
hɛɹʃ;2
əd͡ʒili;12
pajɡələ;1
vɔɹənəz;6
hæmɛ;2
mæŋɡd͡ʒ;1
fɹɪsk;6
vɹəl;3
dɹɑk;4
lejtɛɪɹi;1
tiənɛɪɹi;1
stajɡənɹ̩;1
dɹowfownəs;1
ojiɔɹ;2
majɹin;1
læntiənz;10
læntən;2
t͡ʃɪlajdz;1
tiowp;12
ɑksəntɛs;1
smajld;8
vowlʃi;1
mɑɹp;6
kləni;1
pɑtow;3
mæt͡ʃiə;1
tajbɹowt;1
sɛlɛnow;1
diənɛɹə;1
tɛkmz;1
ɔɹɪθiiə;1
owsajejl;1
ɡlaws;1
ɹiejl;1
klownəs;1
ɹajkləs;1
θɪbejz;1
æniə;1
vɛsow;1
tiənɛɹə;1
tɑksownəz;1
ɡɔɹtajəsə;1
ajɑdows;1
owɪstɹow;1
dejksə;1
dɑt͡ʃɑɹm;1
ɛnt͡ʃ;2
θɔɹɪs;1
kejɹ̩;1
sɑɡɹ̩ɪs;1
ɹiusow;6
nɑmnd;1
ʃlajn;1
ɡawnz;15
bɹuɡəl;5
plejtzɹ̩;1
vɑlɛvskajə;2
dajɹ̩owz;2
nɪmfən;2
mɪθɑpiə;3
mɑɹstən;11
hɛɹowən;3
tupɪluli;1
kælejfiə;4
ɡæzən;2
tɑɹzæn;13
hʌntɪk;1
pətɛmkɪn;3
tɑɹnɑfz;2
hɑpək;2
miv;1
nænjn;1
d͡ʒɛntɛs;6
vəvʊɹ̩ə;1
spojnə;1
ɡɑt͡ʃə;1
tsɛt;1
sklɑdz;1
klʌɡ;5
fɹlɪk;2
θiəbəl;1
lɛndəz;1
ɛɡkɹn;1
dɑmənz;2
skwədz;3
sɛfɑlow;27
tɑdəɡɹə;1
kɹʌsti;3
vɑlətəlajzd;1
kowldz;4
tælvowisɪn;1
dɑnows;4
sowtəm;1
blɑɡspɑt;4
pæθfɪnd;20
bajɔɹ̩;23
kɑtɪvəl;2
ɪbuɹ̩ownz;8
tɛɹii;13
ɪmb;1
kjuliəs;1
nɹ̩vi;4
tiɑmɹəs;3
tɹɛvɛɹi;3
bɹɔwɪɹ̩;1
sʌsk;1
ɑbɛlɪks;35
mɑtɪks;7
ɹowki;7
kisɛt;2
æpɹ̩;9
sɑlajmz;16
zɑnəz;28
tupi;8
muɪz;23
ɔɑɹə;2
mʌndʊɹuku;5
kɑwɑb;1
jɛz;5
pɪnzn;6
kənɛlə;3
ɑɡwɑɹi;1
vɪɹəm;3
ɑɡwɪɹej;8
dɪɹ̩ɑnti;1
tɑvɑɹɛs;3
læŋz;1
ejd͡ʒɛm;2
təbejtən;5
ɪɹɪnu;3
kəmət;3
mədɪɹə;44
kæntɪnz;18
tɹænsəməzni;1
bɹæsliə;41
kɑɹuəz;1
t͡ʃitə;3
hɔɹnəl;1
pɹ̩in;2
jɹ̩ɹ̩ʌbæm;1
ɡəs;10
vɑps;2
ɡejnə;1
jɹ̩ətaj;1
ænæbɹɑnt͡ʃ;1
ajɡəp;5
bajdowz;9
blʌfs;7
fjuɹowz;1
bɹəvz;1
fɹʌntɪd͡ʒ;7
pɹækju;1
ɑɹ̩əɡwɑɹi;1
næviow;2
ɪnp;5
ɪbd͡ʒ;18
vɹ̩ziə;1
kəsɪkwiɛɹ;4
iɑɹə;3
æt͡ʃuəl;2
mænsɹ̩ɪt͡ʃ;1
bowtow;7
ɪniə;2
tɹɪki;8
kjuksi;1
ɑtəlɪs;3
tɹɪt͡ʃɛkɪs;1
tɹɑnu;2
bɹæsɪliən;9
niɑtɹɑp;6
ɡɛlfɪʃ;6
ɹɹu;1
ɹowɑnə;2
t͡ʃowmik;1
plætis;1
stɪnɡɹejz;4
t͡ʃɑɹhi;1
mɛtɪd͡ʒ;3
fæpɹow;1
tæpɹow;1
d͡ʒɑvɹ̩i;1
jɑvɑɹ;1
ɑɹ̩əɡwə;28
ɪɹɪɹi;1
ɑlʊɹ;3
bɹajdəlɪŋ;3
wɔɹtɹ̩;2
ɑlɪɹ;1
tɪt͡ʃs;1
fɹajdɪs;1
sɔʊɹɑɹ̩;1
hɹb;4
kwɪnk;2
tɑɹkɪk;2
ɹɪdæk;15
dʌlɹ̩d;1
tɑɹt͡ʃi;4
kkslɪks;1
bmf;2
dunəl;2
hsaj;1
dəlɪst;1
ɡɹænz;5
slɛvɪn;1
hæsk;6
bɹ̩kli;13
bɔɹθ;6
nlw;1
najɑɹθ;2
bnf;16
hɛŋ;15
wʌnɛθʃajɹ;4
jpɹ̩z;11
slɛd͡ʒ;10
d͡ʒæsən;5
ɛlθəm;1
nɪt͡ʃi;4
ʃɪkɹ̩d;2
bajjæŋ;5
ɹbɹ̩t;6
owtowl;2
kæŋkɑɹ;1
ɡlks;5
ɡɪlpɪn;2
mɑɹkɛzi;1
bɑldɛv;2
t͡ʃɑpɹə;12
mənuhɪn;3
dibɪŋkow;1
ɑtɪjə;5
hɪnd;8
bɑmə;2
vejzən;3
mijɑkej;3
wajɡəl;4
əɡæm;4
kɹiskow;1
ɛvɑnəvɪt͡ʃ;1
ɡlk;4
ɹɪfkɪn;2
ɡowpɑlkɹ̩;1
kɹ̩kəp;1
fɹæmp;11
ajvɑɹ̩z;1
kɔld͡ʒz;1
tʌsk;7
hɑstɪtəlɹ̩;1
dənəl;3
sowvəʒow;4
læskɛz;1
klawti;1
mælək;5
ʃklzən;1
ɹækkə;6
ɡldɹ̩z;1
næbɹk;57
pejdɹ̩;13
lɛnuv;11
fejɛlmən;2
kejplət;1
lɛɹowl;1
ɑslej;1
kawɹ̩;1
kð;2
ɪstɔɹ;1
bɑmbɛk;2
spejdən;1
fjuks;39
pɑəlowtsi;1
jɑɹə;17
ləflɹ̩;1
ejsɛp;2
hnaj;1
ɪpəpədiəs;1
tɹul;3
bɹɪŋɡəz;1
ejɪu;16
mɑɹw;15
lʌvətsvɪl;1
lɑzni;1
ɡɹɑmows;1
ajtej;1
nɔɹowdʌm;22
hənk;41
æbzɪləlɑvski;1
fukət;2
kawlun;5
skɑd;1
d͡ʒɛɔŋɡd͡ʒɔŋ;1
spɹow;8
ɡæləʃə;1
əmɪl;8
pɑnt͡ʃil;1
hɹ̩tlɪŋ;1
læsk;1
fejsi;3
lusɛti;1
ɹvʃ;1
d͡ʒæŋklvɪt͡ʃ;1
sɛɹoj;1
bɹɔŋd͡ʒɹ̩z;1
lɪtwajlɹ̩;1
kowbɹ̩n;7
blɪvow;2
fʌðɹ̩;3
klivɹ̩;5
ɔɹlɑv;4
bɹ̩lɪŋɹ̩;1
bæʃow;2
ɪsaw;2
ajvəʃɑv;1
ɪtsɑk;1
sɔwət;1
ɹ̩təl;4
əsiɛk;2
ʃɛŋkɹ̩;4
pələtsɹ̩;4
vinow;2
ɡɹædɑv;1
θɪsəlɛθ;1
mɹiə;2
bælɑv;1
mɑsɑʃi;4
tɑʃɪɹow;1
tɪlbɹʊk;1
kɹuɡɹ̩;18
ɪlmɹv;1
pɑɹnow;2
ɡɑʃ;9
sajlu;2
bɔɹkaj;1
bɑslɑv;1
pənɛv;1
hɔɡlən;1
dawijow;1
nowmow;18
pæɡliə;3
ɡɹuɛvz;1
kɹ̩sti;3
pdɹejɡ;2
ɹəmɪɹɛz;12
ɹ̩m;2
d͡ʒniɹ̩;4
mɑɹtnɪk;1
ɑɹzu;4
ɹivɛɹow;5
nɪld;1
hɑɹθi;1
duhən;1
hajd͡ʒ;1
bɛɹt;22
kɹowɡɹ̩;11
mɪknɑv;1
bɹɛʃəl;1
kɛsəlɹ̩;2
lajɡɛti;1
ʃwɔɹtzəl;1
zɑvi;2
kɹævɑɹi;1
pæv;5
d͡ʒejələn;1
ænisi;1
ɑidɑn;7
tæbitow;1
mæɡnæk;5
hajnək;1
ɔʃkɔʃ;9
ɛmlz;1
kejzɪz;1
tɑdɹ̩;11
bejvɪn;1
tsv;6
bɹəz;1
ɹæθəl;1
kowtswɹ̩θ;2
ɹ̩how;1
mɛɹəd;1
sulɛv;1
vɑtɹ;1
kæʃɹæm;1
ʃæbɑz;1
sɑkəlɑv;8
kejmiəl;1
wɪləmz;2
bowlju;3
θojn;2
hɑlawkə;1
sivɹ̩;2
vowltɹ̩now;3
dɪsədɹ̩iɪs;11
ɑɹnəl;3
lɪpsən;3
hædɹum;3
ntɪst;5
tɑsow;3
ɑdsəmp;1
lɛŋti;1
jusʌm;6
khɑfə;4
hæbis;6
kælɪfəl;7
mæsd͡ʒəd;21
nɑbɑwi;4
ejtik;3
θhɔɹ̩;3
bɪnt;11
sækɑɹ;1
lækəb;2
bɛdowənz;9
powsiə;4
tɑbɑɹi;26
hajə;16
hæɹɪθə;3
jubejajdə;6
fuk;2
fuhejɹə;1
lub;3
jubejz;1
əbɪsiniə;24
kæɹə;3
mɪlkt;3
bædɹ̩;10
uud;5
kɹ̩ejzə;4
mɑɹɑb;1
lejsəl;2
pʌlts;17
kawajd;2
dɔnd;6
sunən;1
sɑki;3
ænsɑɹ̩;21
mjuhə;9
d͡ʒajɹən;4
hɑbæb;1
jubɑdə;2
jmɑ;1
kuwæləd;1
musælɪmə;3
fɑzɑɹə;1
bɹ̩ejn;4
æzd;4
hejsænə;1
ɪkɹəmə;1
bæɹiki;2
jumejiə;7
əsəd;3
nldɪk;1
ʌmə;4
ɡʌsəl;8
ʃæŋkt;1
æʃɑɹə;2
mubɑʃsɑɹə;1
ɡædɪɹ;1
twɛlvɹ̩;5
fɑdək;7
sɑjɛd;7
ɹæzwi;1
twɛlvɹ̩z;1
bəkɹ;6
lækɪt;1
hɑbə;14
muɔd;1
jɑmi;3
t͡ʃɔən;7
ɑkæŋkʃə;1
lɑðə;1
tɪkə;3
kæmɑl;11
dowli;7
dowliz;13
mɔʃɪs;1
kɑlkəz;1
owpɑɡi;1
ɛfɹəm;4
pɔɹi;6
ɛfɹejəm;4
owpɑd͡ʒajt;3
bɹowsənz;5
ɡɹɪv;1
sʌtsi;1
skɑɹpə;2
ɡɑtsi;4
vɛɹejzi;2
fawndɹɪs;2
pjʊɹɪsəl;1
bɪmiə;1
ætæ;3
ɔɹɛs;8
ɛʃki;1
ɑbləts;9
sejɪkɑɹʌm;1
lɛɡəm;1
dejɪkow;1
bɹowɑsi;1
t͡ʃɹ̩fs;1
nɔɹəl;4
iɡɛz;1
pɔlɪn;6
ɡɪldəs;46
ʌθɹ̩;21
tajɡɹ̩n;43
ɑɹθɹ̩i;12
sɑɹin;1
bædɑn;8
pawiz;7
kɑnəmɹ̩;3
ɡwajnz;1
bjult;1
ɡɹðɹnjən;1
ɡʌələf;2
towlɪn;2
θɑli;2
ɡloju;3
hɛŋd͡ʒɪst;17
kjunənd͡ʒ;1
iowpə;1
tɛlɹ̩;7
wajlt;1
ɑɹvi;4
dɹownəs;1
ɡʌð;2
ædɑk;1
ɡɪnst;1
ɛbɪs;1
owɪsk;2
t͡ʃɛldɹɪk;1
sɹ̩ɛtɪk;1
d͡ʒɛnɹu;1
ɡʌɔɹ̩;1
dawɹ̩d;1
owɡəlɛd;1
nʌnd͡ʒ;1
iowsə;1
owɪsɪn;1
kæɹəd;1
kæɹədɔɡ;5
hɛnd͡ʒ;26
wlɛdɪɡ;3
kjund;1
wejs;3
kæɹu;10
mojɡnj;1
ɡuɹ̩n;1
θɑmɪs;3
ɑmbɹ̩;1
ɪɡɹejn;2
fajɹ̩əlɔɹd;2
dɪspɪɹ;5
ɹɪsən;12
əlæ;1
nɛɹz;15
lɑd;6
kæməlɑt;15
tɹis;2
ɪbɹ̩n;3
ɡɹɑl;4
ɡɹejl;23
ɑɹnən;6
bɑʃə;8
ɹuhu;1
mɑiən;8
nɪpu;2
tɪɡlæθ;13
pajlɪzɹ̩;13
pudu;2
nækɹ̩ɪb;18
bɑɹejt͡ʃəl;1
hɪsəlɛl;2
kɑbɑiəs;1
kɑsɹ̩;6
tɹɪfow;2
mzʌm;1
ɛɡlən;2
d͡ʒejbɛʃ;6
bɛzɛk;7
nəmə;2
d͡ʒɑθəm;7
ɛsɹ̩;1
ɡɛdɑli;10
kæbiəs;2
ɪθɹə;4
mlajt;3
mɑnajtɪs;1
bowæz;36
tɹædɪs;1
pɛθɹ;1
hɹejm;1
ɹæʃi;37
howʃ;6
kʊldst;1
howliz;5
owɑʃ;16
jɔk;9
bælɪs;2
kɛɹ̩iə;1
mɪlkɑm;1
t͡ʃɛɹ̩ɑmim;1
hæftɹəz;2
æɛdəʒə;3
skowldz;2
sibæt;1
miɡnʌk;1
towtɛlɪm;1
sɛnʃæfən;3
ækədɛmi;2
sæəz;4
sæəfɹ̩owz;1
kajəs;5
bɹʌt͡ʃiən;1
ʌnədəl;2
kʌsts;16
utsi;2
tɛkowə;4
ʃæbæd;35
livows;2
howdoj;1
hɑɡnən;1
əfəd;8
θejəpəm;9
fɪpowli;5
ɛfɪbɑɹkɪk;1
mɹajdz;2
ɡɛtɪzəm;1
kɹɪsowpow;3
stɹætəp;1
dɑɹt͡ʃ;1
ɪnɹi;1
hojuzi;1
æθnz;1
ɛfə;3
lnɪk;1
sʌɛɹi;1
t͡ʃækɪdajk;2
stowə;8
pɛɹ̩ədɹow;1
stɛlə;14
dæmejʒəz;1
ɹmɪstə;1
lɪviɪs;4
d͡ʒɑt͡ʃbd;8
d͡ʒowpow;1
hæθajts;7
ɹownədz;2
mɛɹjæm;9
d͡ʒæʃ;6
t͡ʃɪlb;4
mɛɡəbɑzəs;5
fæksi;1
flʌʃt;8
bubɛɹz;3
plætiə;1
əlɔɹowz;3
ɑɹd͡ʒɛdz;1
ɪləmiə;1
ɑɹɛpi;1
suθz;1
ɑdɹisənz;1
bɑɹdəlɪs;2
tɑiow;1
æθɛnow;1
sɔliəs;3
ænɛɹjə;1
ənejpɹ̩;1
ɪdən;2
θɪɹ;2
ɛfow;8
ænɑ;22
suhəm;1
tukəl;25
t͡ʃɹæks;1
kudɹ̩;3
d͡ʒəbɪɹ̩əjə;1
ɹɛ;2
pɛɹəsæŋ;1
tɛnənts;17
ziæd;14
bɑsæsɪɹi;5
mʌstɑfi;1
bejɪs;1
pælmɪɹə;10
ænætə;1
kɑdɑ;2
ɹɑwə;2
ənɪz;1
nɔɹðəd͡ʒ;1
muajəd;1
tnpʊt;2
mejtɹjɑpu;1
bɪkhʌnz;10
mɑpɹə;4
mɑkiə;2
sævz;11
ækəvz;1
mlejsɹvz;14
iənz;6
dætə;2
əbɑθ;2
æɡθ;3
mɑhɑsə;2
kæpɪləvɑθu;4
ənupiiə;1
mɑsɑɡi;2
hɑmu;2
dɑblə;1
lɑhɑsə;1
sɹɪpʊt;4
d͡ʒd͡ʒɪpʊt;4
mællɪk;1
ud;13
ɹejtænə;3
bɪkhən;22
pɹækti;20
məd͡ʒɹ̩;4
skiiə;4
ɡɹ̩əd;10
ɹikow;7
hɪnbɹ̩;8
bɪkhu;21
ænlejow;10
pɑɹ̩ɪnəb;15
ɪnɹə;4
vuɡ;1
bæɹ̩ow;6
væθ;9
hænts;9
hejməv;1
sɑɹvz;21
nɪkjə;9
mejtɹejə;15
nækʃə;2
ɑɡʌt;2
sɛət;3
mɑvi;1
vajɑvəd;1
owkəvəd;1
hni;5
tɑsæt;5
æd͡ʒsæt;2
skɪjən;1
kowləajən;1
sɛək;1
æθəkən;1
dɪkɹ̩ət;1
sɛkhə;1
ɡowpə;2
səkɑɹə;2
sɑvz;7
d͡ʒjəs;1
d͡ʒjə;1
pæɹɪt;2
væθi;4
bɹ̩nowuf;1
wips;2
ɑɹhəts;4
əɡɹɑs;1
fawst;16
kɛsɪŋɹ̩;3
bækəlɪs;1
blɛz;4
tiədɹ̩;6
ɡɑtəbɹ̩;1
ɪd͡ʒʌsk;1
pætsiə;1
ɑnəksɑɹkəs;16
ænɑɹks;1
mɑnikows;1
dɛɹajts;1
bɹejt͡ʃi;4
fɔɹwɪŋz;6
towmɪmɪkɹi;1
ɡɹɪfɹɑnz;2
ʒin;1
ɔkən;1
ajsɑk;1
ðɛnɪk;2
pɹowəmz;1
tɹɪkɑɹə;1
ɹajpʊb;1
ɑnæksi;1
vɹ̩ɡz;1
sʌmptəbəs;1
fʊɹmən;1
θajmiəs;2
mɛlowdəst;1
mɛlowdɪsts;1
ɹowmɑnowz;1
bækowz;1
dælɪp;2
kɹɑtə;3
æntsɪz;1
pælɪɡɹəz;2
puləz;2
zojdɪs;1
tsɑmə;1
ɹawzɑkɪs;1
ʃɪzəz;1
æntəfəəl;1
awɹ̩spɹɡ;3
ɑnɑstə;5
mɑnəsts;5
pəlɛmi;4
mɑɹsi;3
səbajnz;3
mejmɹ̩;1
vejintɛs;2
ʌmfəlz;1
ajəɑɹwədi;1
dejmənz;10
pɹipɛɹ̩ɪs;2
d͡ʒɑɹɑwə;6
ɹjuɡwə;2
ndm;9
zɛŋ;24
t͡ʃowlə;29
næəvɹæm;3
d͡ʒɑvɹ̩;4
nɛkju;1
ɡəzɛtɪɹ;16
bəjɑd͡ʒ;1
najmid;4
dʌdnəθ;1
t͡ʃjuɛɹi;1
huku;1
ɡɑnɑθən;3
ɡɹl;1
əbɔɹdz;1
sɹ̩fɹ̩z;11
majəbən;2
dɪɡlɪpɹ̩;2
jowmə;1
ɑɹd͡ʒɪlə;1
bɑɹɑtæŋ;1
d͡ʒælɑkɑnjək;2
pədawk;4
d͡ʒojdz;3
diɑspi;1
ʌtkɑɹʃ;1
sejɡɹ̩;8
ɹʌdɹək;2
ɪliow;2
sfɑɹ;3
dup;4
sɪdu;4
hɪsp;2
mʌnti;1
pæləm;7
bojdz;1
mækɹəpi;1
fɪpən;1
owtəs;12
skɑps;5
ajsɹowz;1
hɑd͡ʒejaj;1
dɹɑsət;1
tɹipi;2
t͡ʃælis;1
sæd͡ʒɪt;22
tajfɛɹə;4
ɡɑɹ̩ɪs;1
vɑɹənəs;2
d͡ʒæŋɡɪl;2
sɑvɑɹkɑɹ;6
vɪsəkə;19
t͡ʃəlɑi;1
vikəs;5
swɔɹəp;1
pæŋkajd͡ʒ;1
sɛksɛɹiə;1
æslən;2
kwajd;1
ɑɹt͡ʃəmdɪs;2
sfɹi;5
zɛtɛti;1
næin;1
ɡɛtɑldi;1
ʃkutən;2
bɹejsts;3
dowkajdz;1
liowɡow;1
hɹ̩mz;4
pləs;20
ejɡajz;1
t͡ʃɑɹmajdz;1
tənajz;1
klejəpən;1
lajsəz;43
nɑsiɑɹt͡ʃ;1
tɑiə;1
t͡ʃɪð;1
sɛfi;1
əd͡ʒɪɹhiəs;1
ɛpɪkɛɹ̩z;1
tɹæsɪzəm;9
fiks;1
tɹæsɪzəmz;1
dɹini;4
kiɑɹəskʊɹow;6
bɹʌl;3
kɑntlɹ̩;1
lowdowm;4
sɹ̩vintɛs;1
dɹnəm;2
jɑɹ̩əslɑvɪt͡ʃ;5
mstɪslɑvɪt͡ʃ;13
ɹʊɹɪk;2
tɪslɑvɪt͡ʃ;2
kivski;1
tɪslɑv;1
vɑɹɑdɪn;17
fɹænkowpænz;2
bæbəni;1
məkɑɹ;7
mɪɹəslɑv;9
nɛɹət;19
zɑdɹ̩;45
bowlslawz;12
ɡɔɹn;2
nɛd͡ʒɪnək;1
hɑnt;4
pzmni;1
juɡɹɪn;1
pɪlɪs;3
kælɑk;2
ʃksf;4
hɹvɹ̩;4
tisow;1
t͡ʃʃæd;1
ətɔslɑvɪt͡ʃ;4
t͡ʃɹ̩nəɡɑv;1
mænəvɪt͡ʃ;9
tawns;1
plɪt;1
owmiənd;1
ʃpɛsɡ;1
ʃkɛlɪz;1
mænstæt;2
sɪbəu;31
bɹ̩ænks;1
bɹɑni;3
vajdɪn;10
kæsɡ;2
lislʃɛk;1
pɹɪnsɛsɛnt;1
vɑlowdəslɑv;1
ɹmɪlt͡ʃɪt͡ʃ;1
bŋk;3
kæln;4
lowmiə;1
ɹævnow;1
ʌpɹi;1
ælmsi;1
kɹus;1
vɹænə;3
lɑɹd͡ʒit;1
mɹən;10
lusɪɡ;27
ɪznɪk;5
lɑskə;2
ɑɹmjəsəm;1
ksænd;3
tɹownəbɹ̩;1
bɑvəl;1
kɹəmənəts;1
zvɛnɪɡ;2
ɔɹɑd;2
mɑnajvɪt͡ʃ;1
ɛɡɹz;2
ɹejdi;3
vɛʃpɹmi;2
vowli;3
kɹiænə;7
lɪpjuʃiənz;1
bɪlɪst;4
sowfəstɹi;2
ɛbʊk;13
lɔŋɡd͡ʒjumow;5
ɡɪk;5
ɛld͡ʒəd͡ʒədejaj;1
ɡowdɹɪt͡ʃ;1
ɪmɪl;1
ələkɑl;1
ɑɡhəl;1
kejmɪʃ;1
ɹʌbɹək;2
mŋɡk;2
d͡ʒojnvɪl;2
kjuajl;10
sɪsk;5
ɹejsɪn;2
næŋd͡ʒɪs;1
musæt;1
dɹiskəs;21
dɹskowz;1
dɑnəkəs;2
stejkt;6
kæli;8
æθənajows;1
bɑɹsəbəs;1
owdowmən;1
pɹ̩ɡəmnz;1
dɔɹstɛp;8
dɹɑkm;1
pɹɪnsəlɪŋ;1
bajzɪz;1
ɑkej;1
sowkəz;2
zɪnowz;6
siənz;2
pəlajɑlowd͡ʒi;9
pɛləkənən;1
bæzd;1
tɛndɪl;4
tutə;16
ɡɑbɹilɑpu;1
d͡ʒənnz;2
pɹajləp;7
sfɹæntsɪz;1
mɛstəkows;1
dɪspowts;3
tɪlu;6
pəlajowlow;2
lʌtɪn;6
θɹəpɪnowz;3
tɑɹkəniowts;2
tætsɪz;1
bæfojəz;1
ɡɑvɹz;1
pɹusə;4
kɹ̩æsədz;2
mijən;6
sɪməv;1
sɹ̩uən;2
dajnədz;2
tɑslɑv;1
nɑmɪs;2
əvaw;2
æθənajt;1
bɑɹθowlow;5
dɛspəts;2
ajzejkiowz;1
sɔumə;1
mɪsəfejz;1
hejtɹ̩;4
mæmɪs;1
vlæt͡ʃ;3
mɑmajsəl;1
kækiʃə;1
ʃæbɹ̩ən;1
ojɪniən;2
zɪfili;3
tɹ̩i;13
d͡ʒiənajts;2
ɛɹiɑɹt͡ʃ;1
tɹɪpsi;2
dɑdi;3
bɹənowz;1
lowkɑm;1
sɪnɑdɪnowz;1
dɹɑnəkɑʃvili;1
dowlinow;3
ɡowljəb;1
owɡɹəfən;1
zbɔɹ̩nɪk;1
vɪzænti;1
nɑlowskɑɡ;1
ʃiuli;1
juminu;1
nɛnʌl;1
tɹəliən;1
sɪɹ̩həs;3
sɪɹ̩hɛstis;1
dɹ̩nikows;1
kɪɹsts;1
ɛnɪzd;12
ənmoj;2
bowθɪs;1
mɛʃəl;7
əbəbəs;1
bɛnowz;1
ulɪs;5
səbini;5
ɹɑin;8
d͡ʒowvini;2
duin;2
mɛlɪtin;1
ejpum;7
fɹɑbən;3
ɡowlʃ;1
dʌld͡ʒɪŋ;7
owɡɹæfiə;3
powəl;1
lupt;6
sɪniɑð;1
fɑɹuk;6
ælsəp;49
ltv;6
kpli;5
ɹtɡ;21
sɪpt;2
ʌmp;13
lajvənd;2
kɑstæp;1
ɛkɑm;26
pajpt;5
tizd;14
dps;19
tajmtɑ;1
ʃejv;10
θajən;14
kwɪp;10
skjʊɹɛdð;1
pɡŋks;1
tɹænsɹθ;1
ɛtkɪn;1
ɹiwɑk;8
fownd;15
snʌf;6
hitɹ̩;44
mɑstæts;3
æntɛɹiz;81
bajtædəd;1
nɪŋɡɹ̩;1
simi;7
ɪvɪnst;4
kluɡɹ̩;2
sɪnajz;1
blɑki;5
ɡɪvənz;5
stejks;81
ɡɛntɹ̩;4
jæb;1
ɡɹʌmpi;2
ɑlvi;5
ajfd;1
sɹ̩ki;2
bɛdɹowl;1
pkv;3
swɪvəl;3
bɑld;1
kwizi;1
θɹəstɹ̩;8
spejisɪk;2
ɑɹθɹ;2
həmɑɹθɹow;2
ɹojdi;1
hinək;1
tnf;23
pɑliænd͡ʒi;2
ɑɹθɹɪt;4
mælejz;5
ænf;2
ɛzɹ̩;3
tiɑm;3
dɛksə;3
klæsts;27
towblæsts;35
ɡawti;3
stɛɹ̩ojdəl;1
tɹ̩humæt;2
dmɑɹ̩dz;3
mɑɹdz;2
lukɪn;3
pɛmft;2
pɛmf;1
owlæθi;1
sɑlptɹajɹ;1
